          (   2,    3) (   2,    0) (   2,    0) (   2,    6) (   2,    2) (   2,    0) (   2,    0) (   2,    0) (   2,    6) (   2,    3)
          (   2,    0) (   2,    0) (   2,    3) (   2,    0) (   2,    0) (   2,    0) (   2,    6) (   2,    0) (   2,    0) (   2,    9)
          (   2,    3) (   2,    0) (   2,    0) (   2,    3) (   2,    0) (   2,    6) (   2,    6) (   2,    3) (   2,    6) (   2,    0)
          (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    6) (   2,    3) (   2,    0) (   2,    0) (   2,    6)
          (   2,    0) (   2,    0) (   2,    0) (   2,    6) (   2,    3) (   2,    3) (   2,    0) (   2,    0) (   2,    0) (   2,    0)
          (   2,    3) (   2,    6) (   2,    3) (   2,    0) (   2,    6) (   2,    0) (   2,    0) (   2,    0) (   2,    3) (   2,    0)
          (   2,    6) (   2,    0) (   2,    3) (   2,    0) (   2,    0) (   2,    3) (   2,    0) (   2,    6) (   2,    3) (   2,    3)
          (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    5) (   2,    1) (   2,    0) (   2,    0) (   2,    0) (   2,    0)
          (   2,    0) (   2,    6) (   2,    0) (   2,    6) (   2,    3) (   2,    6) (   2,    0) (   2,    0) (   2,    3) (   2,    5)
          (   2,    3) (   2,    3) (   2,    0) (   2,    0) (   2,    0) (   2,    5) (   2,    3) (   2,    0) (   2,    1) (   2,    6)
          (   2,    9) (   2,    0) (   2,    0) (   2,    0) (   2,    6) (   2,    0) (   2,    6) (   2,    0) (   2,    0) (   2,    6)
          (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    9) (   2,    3) (   2,    0) (   2,    0) (   2,    3)
          (   2,    0) (   2,    0) (   2,    0) (   2,    3) (   2,    6) (   2,    0) (   2,    0) (   2,    3) (   2,    0) (   2,    0)
          (   2,    0) (   2,    6) (   2,    3) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    3) (   2,    0) (   2,    0)
          (   2,    0) (   2,    3) (   2,    0) (   2,    6) (   2,    0) (   2,    0) (   2,    3) (   2,    6) (   2,    3) (   2,    0)
          (   2,    6) (   2,    0) (   2,    0) (   2,    0) (   2,    6) (   2,    3) (   2,    0) (   2,    0) (   2,    3) (   2,    0)
          (   2,    0) (   2,    3) (   2,    0) (   2,    6) (   2,    3) (   2,    3) (   2,    0) (   2,    0) (   2,    0) (   2,    6)
          (   2,    3) (   2,    0) (   2,    0) (   2,    3) (   2,    0) (   2,    6) (   2,    0) (   2,    6) (   2,    0) (   2,    6)
          (   2,    3) (   2,    6) (   2,    0) (   2,    0) (   2,    3) (   2,    6) (   2,    0) (   2,    3) (   2,    0) (   2,    6)
          (   2,    0) (   2,    0) (   2,    3) (   2,    0) (   2,    0) (   2,    6) (   2,    9) (   2,    0) (   2,    0) (   2,    0)
          (   2,    6) (   2,    0) (   2,    0) (   2,    5) (   2,    3) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    2)
          (   2,    0) (   2,    9) (   2,    3) (   2,    0) (   2,    0) (   2,    3) (   2,    0) (   2,    6) (   2,    0) (   2,    3)
          (   2,    0) (   2,    3) (   2,    0) (   2,    3) (   2,    0) (   2,    0) (   2,    0) (   2,    6) (   2,    3) (   2,    0)
          (   2,    3) (   2,    0) (   2,    0) (   2,    3) (   2,    0) (   2,    6) (   2,    0) (   2,    3) (   2,    9) (   2,    0)
          (   2,    0) (   2,    0) (   2,    6) (   2,    6) (   2,    3) (   2,    0) (   2,    6) (   2,    0) (   2,    0) (   2,    5)
          (   2,    3) (   2,    0) (   2,    0) (   2,    6) (   2,    0) (   2,    3) (   2,    0) (   2,    3) (   2,    0) (   2,    6)
          (   2,    3) (   2,    3) (   2,    0) (   2,    0) (   2,    0) (   2,    3) (   2,    6) (   2,    3) (   2,    6) (   2,    0)
          (   2,    0) (   2,    0) (   2,    0) (   2,    6) (   2,    0) (   2,    6) (   2,    3) (   2,    0) (   2,    0) (   2,    0)
          (   2,    3) (   2,    6) (   2,    0) (   2,    6) (   2,    3) (   2,    0) (   2,    0) (   2,    0) (   2,    6) (   2,    0)
          (   2,    0) (   2,    6) (   2,    9) (   2,    0) (   2,    0) (   2,    0) (   2,    6) (   2,    0) (   2,    0) (   2,    3)
          (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    9) (   2,    3) (   2,    0)
          (   2,    0) (   2,    3) (   2,    0) (   2,    3) (   2,    3) (   2,    0) (   2,    1) (   2,    0) (   2,    6) (   2,    3)
          (   2,    0) (   2,    0) (   2,    0) (   2,    6) (   2,    3) (   2,    0) (   2,    3) (   2,    0) (   2,    0) (   2,    3)
          (   2,    0) (   2,    6) (   2,    0) (   2,    0) (   2,    0) (   2,    6) (   2,    0) (   2,    0) (   2,    6) (   2,    6)
         
node   6 sent_total   1345  recv_total   1311

node   7  (   0,    0) (   1,    0) (   0,    0) (   2,    2) (   2,    3) (   2,    0) (   2,    0) (   2,    0) (   2,    2) (   2,    0)
          (   2,    9) (   2,    1) (   2,    9) (   2,    0) (   2,    0) (   2,    1) (   2,    0) (   2,    0) (   2,    0) (   2,    7)
          (   2,    8) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    9) (   2,   10) (   2,    0) (   2,    0)
          (   2,    0) (   2,    9) (   2,    0) (   2,    0) (   2,    0) (   2,    1) (   2,    0) (   2,    9) (   2,    0) (   2,    0)
          (   2,    0) (   2,    0) (   2,   10) (   2,    1) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    0)
          (   2,    1) (   1,    7) (   1,    0) (   2,    7) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    9) (   2,    1)
          (   1,    1) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    8) (   2,    8) (   2,    0) (   2,    0) (   1,    0)
          (   2,    8) (   2,    0) (   2,    0) (   2,    9) (   2,    9) (   2,    1) (   2,    0) (   1,    0) (   2,    0) (   2,    0)
          (   2,    0) (   1,    1) (   2,    8) (   2,    0) (   2,    0) (   2,    1) (   2,    0) (   2,    0) (   1,    1) (   2,    0)
          (   1,    8) (   2,    1) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   0,    8) (   2,    0) (   2,    0) (   2,    1)
          (   2,    1) (   2,    0) (   2,    7) (   1,    0) (   2,    6) (   2,    0) (   2,    9) (   2,    1) (   0,    0) (   2,    0)
          (   2,    0) (   2,    1) (   2,    0) (   2,    0) (   2,    0) (   1,    0) (   1,    8) (   2,    1) (   2,    0) (   2,    1)
          (   2,    0) (   2,    0) (   2,    7) (   2,    9) (   2,    0) (   2,    0) (   2,    0) (   2,    8) (   2,    0) (   2,    0)
          (   2,    0) (   2,    1) (   2,    0) (   2,    0) (   2,    1) (   2,    6) (   2,    0) (   2,    0) (   1,    8) (   1,    0)
          (   1,    0) (   2,    0) (   2,    1) (   2,    0) (   1,    0) (   2,    1) (   2,    0) (   2,    1) (   2,    0) (   2,    0)
          (   2,    1) (   2,    8) (   1,    0) (   2,    0) (   2,    8) (   2,    0) (   2,    0) (   2,    1) (   2,    0) (   2,    0)
          (   2,    0) (   2,    0) (   2,    1) (   2,    1) (   2,    0) (   1,    0) (   2,    0) (   2,    7) (   1,    0) (   2,    7)
          (   1,    6) (   2,    1) (   1,    0) (   2,    8) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    0)
          (   1,    1) (   2,    6) (   2,    0) (   2,    0) (   2,    1) (   2,    0) (   2,    6) (   2,    1) (   1,    1) (   1,    0)
          (   2,    0) (   1,    0) (   2,    7) (   2,    0) (   2,    0) (   0,    0) (   2,    1) (   2,    1) (   0,    0) (   2,    0)
          (   2,    7) (   2,    0) (   2,    8) (   2,    1) (   2,    0) (   2,    0) (   2,    0) (   1,    1) (   0,    0) (   2,    1)
          (   2,    0) (   2,    0) (   2,    6) (   2,    7) (   1,    0) (   2,    0) (   1,    0) (   2,    0) (   2,    8) (   2,    9)
          (   2,    0) (   1,    0) (   2,    0) (   2,    8) (   2,    0) (   1,    8) (   1,    1) (   2,    5) (   2,    0) (   2,    0)
          (   2,    7) (   2,    1) (   2,    0) (   2,    0) (   2,    8) (   2,    1) (   1,    0) (   2,    0) (   2,    7) (   1,    0)
          (   1,    0) (   2,    0) (   1,    9) (   2,    1) (   2,    0) (   2,    1) (   2,    0) (   2,    8) (   1,    0) (   1,    1)
          (   2,    7) (   1,    1) (   2,    0) (   2,    1) (   2,    0) (   2,    0) (   1,    0) (   1,    0) (   2,    7) (   1,    0)
          (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   1,    0) (   2,    6) (   2,    8) (   1,    1) (   1,    0) (   1,    6)
          (   1,    0) (   2,    0) (   2,    1) (   2,    8) (   2,    0) (   1,    0) (   1,    6) (   2,    0) (   1,    0) (   2,    0)
          (   1,    1) (   2,    0) (   2,    8) (   2,    1) (   2,    8) (   2,    0) (   1,    0) (   2,    0) (   2,    8) (   2,    1)
          (   2,    7) (   2,    8) (   1,    7) (   2,    7) (   2,    8) (   2,    0) (   2,    0) (   2,    0) (   2,    7) (   2,    1)
          (   2,    0) (   2,    0) (   2,    0) (   2,    1) (   2,    0) (   2,    7) (   2,    0) (   2,    0) (   2,    0) (   2,    0)
          (   2,    0) (   2,    9) (   2,    0) (   2,    0) (   2,    8) (   2,    9) (   2,    0) (   2,    0) (   2,    0) (   2,    0)
          (   2,    0) (   2,    0) (   2,    8) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    8) (   2,    0) (   2,    0)
          (   2,    9) (   2,    1) (   2,    0) (   2,    0) (   2,    8) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    8)
          (   2,    1) (   2,    0) (   2,    1) (   2,    0) (   2,    0) (   2,    1) (   2,    8) (   2,    1) (   2,    0) (   2,    1)
          (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    7) (   2,    0) (   2,    0) (   2,    9) (   2,    0) (   2,    8)
          (   2,    0) (   2,    8) (   2,    7) (   2,    1) (   2,    0) (   2,    8) (   2,    0) (   2,    0) (   2,    1) (   2,    0)
          (   2,    0) (   2,    0) (   2,    0) (   2,    7) (   2,    7) (   2,    0) (   2,    1) (   2,    0) (   2,    8) (   2,    1)
          (   2,    8) (   2,    0) (   2,    0) (   2,    0) (   2,    8) (   2,    9) (   2,    1) (   2,    0) (   2,    1) (   2,    0)
          (   2,    7) (   2,    0) (   2,    0) (   2,    0) (   2,    8) (   2,    1) (   2,    0) (   2,    0) (   2,    0) (   2,    1)
          (   2,    0) (   2,    0) (   2,    0) (   2,    1) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    0)
          (   2,    8) (   2,    9) (   2,    0) (   2,    0) (   2,    1) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    8)
          (   2,    1) (   2,    0) (   2,    0) (   2,    8) (   2,    0) (   2,    0) (   2,    8) (   2,    1) (   2,    0) (   2,    0)
          (   2,    8) (   2,    0) (   2,    0) (   2,    0) (   2,    2) (   2,    1) (   2,    8) (   2,    0) (   2,    8) (   2,    0)
          (   2,    0) (   2,    1) (   2,    8) (   2,    1) (   2,    0) (   2,    1) (   2,    0) (   2,    0) (   2,    0) (   2,    1)
          (   2,    0) (   2,    0) (   2,    0) (   2,    7) (   2,    0) (   2,    1) (   2,    0) (   2,    8) (   2,    8) (   2,    1)
          (   2,    1) (   2,    0) (   2,    0) (   2,    0) (   2,    1) (   2,    8) (   2,    1) (   2,    0) (   2,    8) (   2,    1)
          (   2,    0) (   2,    8) (   2,    8) (   2,    0) (   2,    8) (   2,    1) (   2,    8) (   2,    0) (   2,    0) (   2,    0)
          (   2,    8) (   2,    0) (   2,    8) (   2,    8) (   2,    1) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    0)
          (   2,    8) (   2,    1) (   2,    0) (   2,    0) (   2,    0) (   2,    8) (   2,    0) (   2,    0) (   2,    0) (   2,    8)
          (   2,    8) (   2,    0) (   2,    0) (   2,    1) (   2,    0) (   2,    0) (   2,    8) (   2,    1) (   2,    0) (   2,    0)
          (   2,    1) (   2,    0) (   2,    0) (   2,    0) (   2,    1) (   2,    0) (   2,    0) (   2,    8) (   2,    0) (   2,    0)
          (   2,    0) (   2,    0) (   2,    8) (   2,    1) (   2,    0) (   2,    0) (   2,    8) (   2,    0) (   2,    0) (   2,    1)
          (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    8) (   2,    1) (   2,    0) (   2,    1) (   2,    8) (   2,    1)
          (   2,    0) (   2,    1) (   2,    0) (   2,    0) (   2,    0) (   2,    9) (   2,    0) (   2,    0) (   2,    0) (   2,    1)
          (   2,    0) (   2,    0) (   2,    0) (   2,    8) (   2,    8) (   2,    1) (   2,    1) (   2,    0) (   2,    0) (   2,    0)
          (   2,    1) (   2,    7) (   2,    0) (   2,    1) (   2,    0) (   2,    7) (   2,    0) (   2,    8) (   2,    8) (   2,    0)
          (   2,    8) (   2,    1) (   2,    8) (   2,    0) (   2,    0) (   2,    0) (   2,    8) (   2,    1) (   2,    0) (   2,    0)
          (   2,    8) (   2,    0) (   2,    8) (   2,    0) (   2,    0) (   2,    0) (   2,    8) (   2,    1) (   2,    0) (   2,    0)
          (   2,    0) (   2,    8) (   2,    0) (   2,    0) (   2,    0) (   2,    1) (   2,    0) (   2,    8) (   2,    1) (   2,    0)
          (   2,    0) (   2,    0) (   2,    9) (   2,    1) (   2,    0) (   2,    0) (   2,    1) (   2,    0) (   2,    0) (   2,    1)
          (   2,    0) (   2,    7) (   2,    0) (   2,    1) (   2,    8) (   2,    0) (   2,    0) (   2,    0) (   2,    8) (   2,    1)
          (   2,    0) (   2,    0) (   2,    8) (   2,    0) (   2,    0) (   2,    0) (   2,    9) (   2,    0) (   2,    1) (   2,    0)
          (   2,    0) (   2,    8) (   2,    0) (   2,    1) (   2,    8) (   2,    1) (   2,    0) (   2,    8) (   2,    0) (   2,    0)
          (   2,    0) (   2,    1) (   2,    0) (   2,    1) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    1) (   2,    0)
          (   2,    8) (   2,    1) (   2,    1) (   2,    0) (   2,    0) (   2,    0) (   2,    1) (   2,    7) (   2,    0) (   2,    8)
          (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    8) (   2,    0) (   2,    8) (   2,    1) (   2,    8) (   2,    0)
          (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    7) (   2,    8) (   2,    1) (   2,    0)
          (   2,    0) (   2,    0) (   2,    8) (   2,    1) (   2,    0) (   2,    0) (   2,    0) (   2,    8) (   2,    0) (   2,    0)
          (   2,    0) (   2,    1) (   2,    0) (   2,    0) (   2,    8) (   2,    9) (   2,    0) (   2,    0) (   2,    9) (   2,    1)
         
node   7 sent_total   1334  recv_total   1388

node   8  (   0,    0) (   1,    0) (   0,    0) (   0,    1) (   0,    0) (   2,    2) (   2,    0) (   2,    6) (   2,    0) (   2,    9)
          (   2,    1) (   2,    0) (   2,    1) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   1,    0) (   1,    0) (   2,    1)
          (   2,    9) (   2,    0) (   2,    0) (   2,    0) (   2,    9) (   2,    9) (   2,    1) (   2,    1) (   2,    0) (   2,    0)
          (   2,    0) (   2,    1) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    9) (   2,    1) (   2,    0) (   2,    0)
          (   2,    0) (   2,    9) (   2,    1) (   2,    9) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    0)
          (   2,    0) (   2,    8) (   2,    0) (   1,    2) (   2,    8) (   2,    1) (   2,    0) (   2,    8) (   2,    0) (   2,    0)
          (   2,    0) (   1,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    1) (   2,    1) (   2,    0) (   2,    0) (   2,    0)
          (   1,   10) (   2,    0) (   2,    0) (   2,   10) (   2,    0) (   2,    0) (   2,    0) (   1,    0) (   2,    8) (   2,    0)
          (   1,    0) (   2,    7) (   2,    7) (   2,    0) (   2,    0) (   1,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    8)
          (   2,    1) (   2,    0) (   1,    0) (   2,    0) (   2,    0) (   1,    0) (   1,    1) (   1,    6) (   2,    0) (   2,    0)
          (   2,    0) (   2,    0) (   2,    1) (   2,    0) (   2,    1) (   2,    7) (   2,    1) (   2,    0) (   1,    0) (   0,    1)
          (   2,    0) (   1,    0) (   2,    5) (   2,    0) (   2,    0) (   1,    0) (   1,    1) (   2,    0) (   2,    0) (   2,    0)
          (   2,    0) (   1,    7) (   2,    1) (   2,    1) (   2,    0) (   2,    0) (   2,    0) (   2,    1) (   2,    0) (   1,    0)
          (   1,    0) (   0,    0) (   1,    0) (   2,    7) (   1,    0) (   2,    1) (   2,    0) (   1,    8) (   2,    1) (   2,    8)
          (   1,    0) (   2,    0) (   2,    0) (   1,    0) (   2,    0) (   2,    0) (   2,    0) (   0,    0) (   0,    0) (   0,    0)
          (   2,    6) (   2,    8) (   2,    0) (   2,    8) (   2,    9) (   2,    0) (   2,    0) (   2,    0) (   2,    8) (   2,    0)
          (   2,    0) (   2,    7) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   1,    6) (   2,    0) (   1,    0) (   2,    6)
          (   2,    1) (   1,    0) (   2,    0) (   2,    1) (   2,    0) (   2,    0) (   1,    0) (   1,    0) (   1,    0) (   2,    8)
          (   2,    0) (   2,    1) (   2,    0) (   2,    0) (   2,    0) (   2,    8) (   2,    1) (   1,    0) (   1,    0) (   1,    6)
          (   1,    0) (   2,    0) (   0,    1) (   2,    0) (   2,    0) (   1,    0) (   2,    6) (   2,    8) (   1,    0) (   2,    5)
          (   1,    0) (   2,    6) (   2,    1) (   1,    0) (   2,    8) (   2,    0) (   2,    0) (   1,    0) (   2,    7) (   2,    0)
          (   2,    0) (   2,    0) (   1,    1) (   2,    1) (   2,    8) (   2,    0) (   2,    0) (   2,    6) (   2,    1) (   2,    1)
          (   2,    0) (   2,    0) (   2,    0) (   1,    1) (   1,    0) (   2,    1) (   1,    0) (   2,    1) (   2,    0) (   2,    8)
          (   2,    1) (   1,    0) (   2,    0) (   2,    8) (   2,    1) (   2,    7) (   2,    0) (   1,    0) (   2,    1) (   1,    0)
          (   2,    0) (   2,    0) (   2,    1) (   2,    8) (   2,    7) (   2,    0) (   2,    0) (   2,    1) (   1,    0) (   2,    6)
          (   2,    9) (   2,    0) (   2,    0) (   2,    0) (   1,    8) (   1,    0) (   2,    0) (   2,    0) (   2,    1) (   2,    8)
          (   2,    6) (   2,    0) (   2,    0) (   1,    0) (   2,    0) (   2,    9) (   1,    1) (   1,    0) (   2,    0) (   1,    1)
          (   2,    0) (   2,    0) (   2,    0) (   2,    1) (   2,    0) (   2,    7) (   2,    1) (   2,    0) (   2,    0) (   1,    0)
          (   2,    0) (   2,    6) (   2,    1) (   2,    0) (   1,    0) (   2,    0) (   2,    0) (   2,    0) (   1,    0) (   2,    6)
          (   1,    0) (   2,    1) (   2,    9) (   2,    1) (   2,    1) (   2,    0) (   2,    8) (   1,    5) (   2,    1) (   2,    0)
          (   1,    7) (   2,    0) (   2,    0) (   2,    0) (   2,    8) (   2,    1) (   2,    8) (   2,    0) (   2,    8) (   2,    0)
          (   2,    8) (   2,    1) (   2,    0) (   2,    8) (   2,    1) (   2,    1) (   2,    0) (   2,    0) (   2,    0) (   2,    8)
          (   2,    0) (   2,    0) (   2,    1) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    1) (   2,    0) (   2,    8)
          (   2,    1) (   2,    0) (   2,    0) (   2,    0) (   2,    1) (   2,    0) (   2,    0) (   2,    8) (   2,    8) (   2,    9)
          (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    8) (   2,    9) (   2,    0) (   2,    0) (   2,    0)
          (   2,    8) (   2,    0) (   2,    0) (   2,    0) (   2,    1) (   2,    0) (   2,    8) (   2,    1) (   2,    8) (   2,    1)
          (   2,    0) (   2,    9) (   2,    3) (   2,    1) (   2,    0) (   2,    1) (   2,    0) (   2,    0) (   2,    0) (   2,    8)
          (   2,    0) (   2,    0) (   2,    0) (   2,    8) (   2,    1) (   2,    0) (   2,    0) (   2,    8) (   2,    1) (   2,    0)
          (   2,    1) (   2,    0) (   2,    0) (   2,    0) (   2,    1) (   2,    1) (   2,    0) (   2,    0) (   2,    0) (   2,    8)
          (   2,    1) (   2,    7) (   2,    8) (   2,    8) (   2,    1) (   2,    0) (   2,    8) (   2,    0) (   2,    0) (   2,    0)
          (   2,    8) (   2,    0) (   2,    8) (   2,    0) (   2,    8) (   2,    8) (   2,    0) (   2,    8) (   2,    0) (   2,    8)
          (   2,    1) (   2,    1) (   2,    0) (   2,    0) (   2,    0) (   2,    8) (   2,    0) (   2,    0) (   2,    0) (   2,    9)
          (   2,    0) (   2,    0) (   2,    8) (   2,    1) (   2,    0) (   2,    8) (   2,    1) (   2,    0) (   2,    0) (   2,    0)
          (   2,    1) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    7) (   2,    1) (   2,    8) (   2,    1) (   2,    0)
          (   2,    0) (   2,    8) (   2,    9) (   2,    0) (   2,    0) (   2,    0) (   2,    8) (   2,    0) (   2,    0) (   2,    0)
          (   2,    7) (   2,    0) (   2,    0) (   2,    8) (   2,    0) (   2,    0) (   2,    0) (   2,    9) (   2,    1) (   2,    0)
          (   2,    0) (   2,    8) (   2,    0) (   2,    0) (   2,    0) (   2,    9) (   2,    0) (   2,    0) (   2,    9) (   2,    0)
          (   2,    0) (   2,    1) (   2,    1) (   2,    8) (   2,    1) (   2,    0) (   2,    1) (   2,    0) (   2,    0) (   2,    0)
          (   2,    1) (   2,    8) (   2,    1) (   2,    1) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    8) (   2,    8)
          (   2,    1) (   2,    0) (   2,    8) (   2,    0) (   2,    0) (   2,    1) (   2,    0) (   2,    0) (   2,    8) (   2,    1)
          (   2,    1) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    8) (   2,    1) (   2,    8) (   2,    0) (   2,    0)
          (   2,    0) (   2,    8) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    8) (   2,    1) (   2,    0) (   2,    8)
          (   2,    0) (   2,    8) (   2,    1) (   2,    0) (   2,    0) (   2,    0) (   2,    1) (   2,    0) (   2,    0) (   2,    8)
          (   2,    0) (   2,    0) (   2,    0) (   2,    8) (   2,    1) (   2,    0) (   2,    0) (   2,    8) (   2,    9) (   2,    0)
          (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    1) (   2,    0) (   2,    0) (   2,    0) (   2,    0)
          (   2,    8) (   2,    8) (   2,    0) (   2,    9) (   2,    1) (   2,    0) (   2,    0) (   2,    8) (   2,    0) (   2,    0)
          (   2,    0) (   2,    1) (   2,    7) (   2,    0) (   2,    0) (   2,    1) (   2,    0) (   2,    9) (   2,    1) (   2,    8)
          (   2,    1) (   2,    0) (   2,    1) (   2,    0) (   2,    0) (   2,    0) (   2,    1) (   2,    0) (   2,    0) (   2,    8)
          (   2,    1) (   2,    0) (   2,    9) (   2,    0) (   2,    8) (   2,    8) (   2,    1) (   2,    0) (   2,    8) (   2,    0)
          (   2,    0) (   2,    1) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    8) (   2,    1) (   2,    0) (   2,    0)
          (   2,    0) (   2,    8) (   2,    1) (   2,    8) (   2,    0) (   2,    0) (   2,    0) (   2,    8) (   2,    0) (   2,    0)
          (   2,    0) (   2,    1) (   2,    0) (   2,    8) (   2,    1) (   2,    0) (   2,    0) (   2,    8) (   2,    1) (   2,    0)
          (   2,    0) (   2,    0) (   2,    1) (   2,    0) (   2,    0) (   2,    8) (   2,    1) (   2,    0) (   2,    0) (   2,    0)
          (   2,    8) (   2,    1) (   2,    0) (   2,    8) (   2,    9) (   2,    0) (   2,    0) (   2,    1) (   2,    0) (   2,    0)
          (   2,    0) (   2,    0) (   2,    8) (   2,    8) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    8)
          (   2,    1) (   2,    0) (   2,    0) (   2,    8) (   2,    0) (   2,    0) (   2,    0) (   2,    1) (   2,    0) (   2,    1)
          (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    1) (   2,    8) (   2,    1) (   2,    0) (   2,    1) (   2,    0)
          (   2,    0) (   2,    0) (   2,    8) (   2,    0) (   2,    0) (   2,    0) (   2,    1) (   2,    1) (   2,    0) (   2,    0)
          (   2,    8) (   2,    8) (   2,    1) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    1) (   2,    0) (   2,    0)
          (   2,    0) (   2,    0) (   2,    8) (   2,    0) (   2,    1) (   2,    1) (   2,    0) (   2,    8) (   2,    1) (   2,    8)
         
node   8 sent_total   1320  recv_total   1354

node   9  (   0,    0) (   0,    0) (   1,    0) (   0,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   2,    7) (   2,    0)
          (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   2,    9) (   2,    0) (   2,    0) (   2,   10) (   2,    0) (   2,    0) (   2,    0) (   2,   10) (   2,   10)
          (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,   10) (   2,    0) (   2,    0) (   2,    0) (   2,    0)
          (   2,   10) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   0,    0) (   0,    0)
          (   0,    0) (   2,    1) (   2,    0) (   2,    0) (   1,    1) (   2,    0) (   2,    9) (   2,    0) (   2,    0) (   2,    9)
          (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    1) (   2,    0) (   1,    0) (   1,    8) (   2,    0) (   2,   10)
          (   2,    0) (   2,    0) (   2,    9) (   2,    0) (   2,    8) (   2,   10) (   2,    0) (   2,    0) (   1,    0) (   2,    0)
          (   2,    0) (   2,    0) (   2,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   2,    8) (   2,    0)
          (   2,    0) (   2,    0) (   2,    7) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   0,    0) (   1,    0) (   2,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
